#At pars:
#mchirp	eta	tRef	dist	phase	inc	lambda	beta	pol	
39.6857	0.238401	0	307.903	0	2.6382	1.0756	1.3727	0.416807	

#Fisher:
	2.80121e+12	-4.76501e+12	-3.47623e+06	-0.0176632	-4.56623e+07	-3127.07	7.28609e+07	3.13988e+08	-4.56545e+07
	-4.76501e+12	9.51726e+12	8.22885e+06	-121.777	9.05613e+07	42034	-4.42403e+07	-9.29904e+08	9.05316e+07
	-3.47623e+06	8.22885e+06	10.2113	1.79473e-09	79.9774	0.0318845	273.076	-454.45	79.9059
	-0.0176632	-121.777	1.79473e-09	0.00229585	-7.32748e-12	-0.362586	0.00798003	0.0456142	0.000143097
	-4.56623e+07	9.05613e+07	79.9774	-7.32748e-12	870.624	0.182668	-321.179	-8774.24	870.335
	-3127.07	42034	0.0318845	-0.362586	0.182668	57.548	1.75432	-10.7875	0.160009
	7.28609e+07	-4.42403e+07	273.076	0.00798003	-321.179	1.75432	59443.1	58925	-327.18
	3.13988e+08	-9.29904e+08	-454.45	0.0456142	-8774.24	-10.7875	58925	962389	-8785.98
	-4.56545e+07	9.05316e+07	79.9059	0.000143097	870.335	0.160009	-327.18	-8785.98	870.112

#Fisher scales:
1.67368e+06	3.08501e+06	3.19551	0.047915	29.5063	7.58604	243.809	981.014	29.4977	

#Scaled Fisher:
	1	-0.922858	-0.649972	-2.20255e-07	-0.924635	-0.000246291	0.178555	0.191234	-0.924747
	-0.922858	1	0.834724	-0.000823829	0.994882	0.00179609	-0.0588182	-0.307261	0.994848
	-0.649972	0.834724	1	1.17216e-08	0.848226	0.0013153	0.350504	-0.144968	0.847717
	-2.20255e-07	-0.000823829	1.17216e-08	1	-5.18284e-12	-0.997524	0.000683096	0.000970404	0.000101244
	-0.924635	0.994882	0.848226	-5.18284e-12	1	0.000816079	-0.0446459	-0.303123	0.999962
	-0.000246291	0.00179609	0.0013153	-0.997524	0.000816079	1	0.000948514	-0.00144954	0.00071506
	0.178555	-0.0588182	0.350504	0.000683096	-0.0446459	0.000948514	1	0.246362	-0.0454934
	0.191234	-0.307261	-0.144968	0.000970404	-0.303123	-0.00144954	0.246362	1	-0.303618
	-0.924747	0.994848	0.847717	0.000101244	0.999962	0.00071506	-0.0454934	-0.303618	1

#Covariance:
	6.58942e-12	-3.50515e-13	-2.25928e-06	-8.35275e-06	6.93371e-07	-5.25029e-08	3.56466e-09	1.7756e-09	-8.45751e-08
	-3.50515e-13	1.06411e-11	4.0056e-07	-2.45054e-05	-1.36044e-06	-1.58658e-07	2.83052e-10	-2.51843e-11	1.98331e-07
	-2.25928e-06	4.0056e-07	1.54368	2.2866	-0.496861	0.0142231	-0.00502161	-0.000667911	0.186371
	-8.35275e-06	-2.45054e-05	2.2866	88210.7	5.34172	555.789	-0.0381671	0.00065782	-3.56608
	6.93371e-07	-1.36044e-06	-0.496861	5.34172	15.5587	0.0282322	1.68808e-05	4.24056e-05	-15.3387
	-5.25029e-08	-1.58658e-07	0.0142231	555.789	0.0282322	3.51923	-0.000240643	4.44299e-06	-0.0165769
	3.56466e-09	2.83052e-10	-0.00502161	-0.0381671	1.68808e-05	-0.000240643	3.90989e-05	1.40491e-07	0.000618026
	1.7756e-09	-2.51843e-11	-0.000667911	0.00065782	4.24056e-05	4.44299e-06	1.40491e-07	1.70271e-06	0.000131951
	-8.45751e-08	1.98331e-07	0.186371	-3.56608	-15.3387	-0.0165769	0.000618026	0.000131951	15.3032

#Covar scales:
2.56699e-06	3.26208e-06	1.24245	297.003	3.94445	1.87596	0.00625291	0.00130488	3.91193	

#Coorrelation:
	1	-0.041859	-0.708382	-0.0109558	0.0684786	-0.0109027	0.222081	0.530094	-0.00842226
	-0.041859	1	0.0988313	-0.0252934	-0.10573	-0.0259265	0.0138768	-0.00591651	0.0155419
	-0.708382	0.0988313	1	0.00619656	-0.101384	0.00610226	-0.646372	-0.411975	0.038345
	-0.0109558	-0.0252934	0.00619656	1	0.00455967	0.997528	-0.0205516	0.00169737	-0.0030693
	0.0684786	-0.10573	-0.101384	0.00455967	1	0.00381535	0.000684423	0.00823884	-0.994057
	-0.0109027	-0.0259265	0.00610226	0.997528	0.00381535	1	-0.0205148	0.00181502	-0.00225886
	0.222081	0.0138768	-0.646372	-0.0205516	0.000684423	-0.0205148	1	0.0172186	0.0252659
	0.530094	-0.00591651	-0.411975	0.00169737	0.00823884	0.00181502	0.0172186	1	0.0258495
	-0.00842226	0.0155419	0.038345	-0.0030693	-0.994057	-0.00225886	0.0252659	0.0258495	1
