#At pars:
#m1	m2	tRef	dist	phase	inc	lambda	beta	pol	
1.5e+06	500000	0	36594.3	5.03405	1.0472	2.27534	-1.37648	1.63459	

#Fisher:
	1.64515e-05	3.37657e-05	-0.000346345	7.30836e-08	0.547467	-0.0133561	1.30513	7.84168	-0.448203
	3.37657e-05	0.000108693	0.190003	-1.49428e-05	-5.89474	-0.713952	0.319842	-25.9878	5.48974
	-0.000346345	0.190003	2033.12	0.0197391	-67203.6	965.446	-5641.29	-332450	61821.5
	7.30836e-08	-1.49428e-05	0.0197391	0.000331231	-0.442111	15.1688	1.76667	10.2252	-0.575116
	0.547467	-5.89474	-67203.6	-0.442111	2.27436e+06	-33535.5	324271	1.176e+07	-2.08015e+06
	-0.0133561	-0.713952	965.446	15.1688	-33535.5	830729	19828.8	203597	-20056.1
	1.30513	0.319842	-5641.29	1.76667	324271	19828.8	518727	3.03942e+06	-135681
	7.84168	-25.9878	-332450	10.2252	1.176e+07	203597	3.03942e+06	6.61164e+07	-1.06163e+07
	-0.448203	5.48974	61821.5	-0.575116	-2.08015e+06	-20056.1	-135681	-1.06163e+07	2.04905e+06

#Fisher scales:
0.00405605	0.0104256	45.0901	0.0181998	1508.1	911.443	720.227	8131.2	1431.45	

#Scaled Fisher:
	1	0.798495	-0.00189376	0.000990037	0.0895006	-0.00361282	0.446767	0.237767	-0.0771961
	0.798495	1	0.404184	-0.0787528	-0.374917	-0.0751345	0.0425957	-0.306559	0.367854
	-0.00189376	0.404184	1	0.0240536	-0.988285	0.0234919	-0.173711	-0.906757	0.957817
	0.000990037	-0.0787528	0.0240536	1	-0.0161078	0.914439	0.134778	0.069096	-0.0220757
	0.0895006	-0.374917	-0.988285	-0.0161078	1	-0.0243975	0.298545	0.959006	-0.963582
	-0.00361282	-0.0751345	0.0234919	0.914439	-0.0243975	1	0.0302063	0.0274718	-0.0153724
	0.446767	0.0425957	-0.173711	0.134778	0.298545	0.0302063	1	0.518999	-0.131606
	0.237767	-0.306559	-0.906757	0.069096	0.959006	0.0274718	0.518999	1	-0.912099
	-0.0771961	0.367854	0.957817	-0.0220757	-0.963582	-0.0153724	-0.131606	-0.912099	1

#Covariance:
	1.59343e+06	-541771	582.825	230361	31.0802	-3.35705	-6.03271	-1.63431	6.93248
	-541771	195704	-198.018	-76592.9	-10.4558	1.12748	2.03924	0.544918	-2.33509
	582.825	-198.018	3.14244	723.084	0.142657	-0.0089344	-0.0274003	-0.004054	0.0279667
	230361	-76592.9	723.084	194190	33.2505	-2.54815	-6.536	-0.97647	6.73231
	31.0802	-10.4558	0.142657	33.2505	0.00651251	-0.000411352	-0.00122542	-0.000193333	0.00126459
	-3.35705	1.12748	-0.0089344	-2.54815	-0.000411352	3.54755e-05	8.39232e-05	1.17198e-05	-8.58818e-05
	-6.03271	2.03924	-0.0274003	-6.536	-0.00122542	8.39232e-05	0.000319427	1.7288e-05	-0.000314403
	-1.63431	0.544918	-0.004054	-0.97647	-0.000193333	1.17198e-05	1.7288e-05	1.03401e-05	-2.12137e-05
	6.93248	-2.33509	0.0279667	6.73231	0.00126459	-8.58818e-05	-0.000314403	-2.12137e-05	0.00031858

#Covar scales:
1262.31	442.384	1.77269	440.67	0.0807001	0.00595613	0.0178725	0.0032156	0.0178488	

#Coorrelation:
	1	-0.970172	0.260458	0.414122	0.3051	-0.446506	-0.267399	-0.40263	0.307689
	-0.970172	1	-0.252505	-0.392894	-0.292875	0.427902	0.257919	0.383063	-0.295729
	0.260458	-0.252505	1	0.925638	0.997204	-0.846189	-0.864839	-0.711195	0.88389
	0.414122	-0.392894	0.925638	1	0.934998	-0.97084	-0.829875	-0.689103	0.855936
	0.3051	-0.292875	0.997204	0.934998	1	-0.855807	-0.84962	-0.745023	0.877939
	-0.446506	0.427902	-0.846189	-0.97084	-0.855807	1	0.788374	0.611922	-0.807844
	-0.267399	0.257919	-0.864839	-0.829875	-0.84962	0.788374	1	0.300814	-0.98558
	-0.40263	0.383063	-0.711195	-0.689103	-0.745023	0.611922	0.300814	1	-0.369611
	0.307689	-0.295729	0.88389	0.855936	0.877939	-0.807844	-0.98558	-0.369611	1
