#At pars:
#m1	m2	tRef	dist	phase	inc	lambda	beta	pol	
1.5e+06	500000	0	36594.3	2.13954	1.0472	3.33543	1.468	2.23667	

#Fisher:
	2.37001e-05	4.70412e-05	-0.00657184	1.79819e-06	1.09091	0.11175	0.59385	-20.4138	-1.07035
	4.70412e-05	0.000157469	0.233042	-2.96964e-05	-7.25141	-1.4588	-5.78211	42.4619	7.06425
	-0.00657184	0.233042	2542.55	3.64137e-07	-85032.2	-2891.4	-66557.8	603963	83627
	1.79819e-06	-2.96964e-05	3.64137e-07	0.000548935	-1.56013e-10	22.4297	-0.943022	20.3593	1.18439
	1.09091	-7.25141	-85032.2	-1.56013e-10	2.94041e+06	100094	2.27304e+06	-2.22966e+07	-2.89187e+06
	0.11175	-1.4588	-2891.4	22.4297	100094	1.10736e+06	48649	-5535.5	-50047.1
	0.59385	-5.78211	-66557.8	-0.943022	2.27304e+06	48649	1.90468e+06	-1.67699e+07	-2.37645e+06
	-20.4138	42.4619	603963	20.3593	-2.22966e+07	-5535.5	-1.67699e+07	1.8988e+08	2.18698e+07
	-1.07035	7.06425	83627	1.18439	-2.89187e+06	-50047.1	-2.37645e+06	2.18698e+07	2.98729e+06

#Fisher scales:
0.00486827	0.0125487	50.4237	0.0234294	1714.76	1052.31	1380.1	13779.7	1728.38	

#Scaled Fisher:
	1	0.770027	-0.0267717	0.0157652	0.13068	0.0218136	0.0883874	-0.304305	-0.127208
	0.770027	1	0.368299	-0.101006	-0.336993	-0.110472	-0.33387	0.245563	0.325709
	-0.0267717	0.368299	1	3.08226e-07	-0.983432	-0.0544916	-0.956429	0.869232	0.959562
	0.0157652	-0.101006	3.08226e-07	1	-3.88325e-12	0.909745	-0.0291642	0.0630614	0.0292481
	0.13068	-0.336993	-0.983432	-3.88325e-12	1	0.0554704	0.960489	-0.943617	-0.975746
	0.0218136	-0.110472	-0.0544916	0.909745	0.0554704	1	0.033498	-0.000381745	-0.0275167
	0.0883874	-0.33387	-0.956429	-0.0291642	0.960489	0.033498	1	-0.881818	-0.996276
	-0.304305	0.245563	0.869232	0.0630614	-0.943617	-0.000381745	-0.881818	1	0.918263
	-0.127208	0.325709	0.959562	0.0292481	-0.975746	-0.0275167	-0.996276	0.918263	1

#Covariance:
	562007	-183424	-235.964	185475	-7.41131	-4.01415	64.4025	-1.54805	62.4922
	-183424	67537.8	282.818	-84539.6	11.9095	1.50228	-21.3092	0.936729	-20.3646
	-235.964	282.818	665.034	-73518.6	30.5418	0.517349	0.673273	1.3475	1.65677
	185475	-84539.6	-73518.6	9.5941e+06	-3359.32	-88.5521	438.42	-159.284	315.948
	-7.41131	11.9095	30.5418	-3359.32	1.40285	0.0233931	0.0369555	0.0617638	0.081969
	-4.01415	1.50228	0.517349	-88.5521	0.0233931	0.00107426	-0.0104531	0.00126893	-0.0093943
	64.4025	-21.3092	0.673273	438.42	0.0369555	-0.0104531	0.181481	-0.00226953	0.177639
	-1.54805	0.936729	1.3475	-159.284	0.0617638	0.00126893	-0.00226953	0.0028035	-0.000179416
	62.4922	-20.3646	1.65677	315.948	0.081969	-0.0093943	0.177639	-0.000179416	0.175388

#Covar scales:
749.671	259.88	25.7883	3097.43	1.18442	0.0327759	0.426006	0.0529481	0.418794	

#Coorrelation:
	1	-0.941479	-0.0122054	0.0798752	-0.00834677	-0.163368	0.201658	-0.039	0.199047
	-0.941479	1	0.0421999	-0.105023	0.0386914	0.176369	-0.192477	0.0680753	-0.187112
	-0.0122054	0.0421999	1	-0.920393	0.999923	0.612077	0.061285	0.986862	0.153405
	0.0798752	-0.105023	-0.920393	1	-0.915679	-0.872252	0.332256	-0.971227	0.243564
	-0.00834677	0.0386914	0.999923	-0.915679	1	0.602597	0.0732417	0.984868	0.165251
	-0.163368	0.176369	0.612077	-0.872252	0.602597	1	-0.748645	0.731196	-0.684398
	0.201658	-0.192477	0.061285	0.332256	0.0732417	-0.748645	1	-0.100617	0.995687
	-0.039	0.0680753	0.986862	-0.971227	0.984868	0.731196	-0.100617	1	-0.00809114
	0.199047	-0.187112	0.153405	0.243564	0.165251	-0.684398	0.995687	-0.00809114	1
